pkid,method,layers,culled_depth,num_params
2,CyclicSolver,5,585,10
2,CyclicSolver,5,565,10
2,CyclicSolver,5,565,10
2,CyclicSolver,5,527,10
2,CyclicSolver,5,595,10
2,CyclicSolver,5,575,10
2,CyclicSolver,5,535,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,535,10
2,CyclicSolver,5,575,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,595,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,585,10
2,CyclicSolver,5,585,10
2,CyclicSolver,5,565,10
2,CyclicSolver,5,565,10
2,CyclicSolver,5,527,10
2,CyclicSolver,5,595,10
2,CyclicSolver,5,575,10
2,CyclicSolver,5,535,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,535,10
2,CyclicSolver,5,575,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,595,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,585,10
2,CyclicSolver,5,585,10
2,CyclicSolver,5,565,10
2,CyclicSolver,5,565,10
2,CyclicSolver,5,527,10
2,CyclicSolver,5,595,10
2,CyclicSolver,5,575,10
2,CyclicSolver,5,535,10
2,CyclicSolver,5,567,10
2,CyclicSolver,5,535,10
3,CyclicSolver,5,645,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,645,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,645,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,645,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,645,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,585,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,617,10
3,CyclicSolver,5,625,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,597,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,627,10
3,CyclicSolver,5,635,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,595,10
3,CyclicSolver,5,567,10
3,CyclicSolver,5,607,10
3,CyclicSolver,5,627,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,252,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,230,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,262,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,230,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,252,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,252,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,244,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,262,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,252,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,252,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,230,10
4,CyclicSolver,5,252,10
4,CyclicSolver,5,280,10
4,CyclicSolver,5,244,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,264,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,230,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,244,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,248,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,250,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,260,10
4,CyclicSolver,5,234,10
4,CyclicSolver,5,242,10
4,CyclicSolver,5,240,10
4,CyclicSolver,5,252,10
4,CyclicSolver,5,270,10
4,CyclicSolver,5,236,10
4,CyclicSolver,5,232,10
4,CyclicSolver,5,234,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,256,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,244,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,266,10
5,CyclicSolver,5,264,10
5,CyclicSolver,5,254,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,300,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,274,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,272,10
5,CyclicSolver,5,256,10
5,CyclicSolver,5,290,10
5,CyclicSolver,5,264,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,254,10
5,CyclicSolver,5,262,10
5,CyclicSolver,5,272,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,250,10
5,CyclicSolver,5,262,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,262,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,244,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,290,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,290,10
5,CyclicSolver,5,300,10
5,CyclicSolver,5,258,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,290,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,250,10
5,CyclicSolver,5,254,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,264,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,272,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,272,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,272,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,252,10
5,CyclicSolver,5,254,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,274,10
5,CyclicSolver,5,262,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,300,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,256,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,272,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,254,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,270,10
5,CyclicSolver,5,254,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,260,10
5,CyclicSolver,5,280,10
5,CyclicSolver,5,264,10
5,CyclicSolver,5,300,10
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
0,HeaSolver,5,105,315
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
1,HeaSolver,5,140,420
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
2,HeaSolver,5,120,360
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
3,HeaSolver,5,140,420
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
4,HeaSolver,5,120,360
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
5,HeaSolver,5,135,405
