pkid,method,layers,culled_depth,num_params
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
2,CyclicSolver,5,200,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,240,10
3,CyclicSolver,5,260,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,137,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,137,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,137,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,137,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,137,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,135,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
4,CyclicSolver,5,145,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,194,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,192,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,194,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,184,10
5,CyclicSolver,5,212,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,212,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,192,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,190,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,194,10
5,CyclicSolver,5,194,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,212,10
5,CyclicSolver,5,192,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,204,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,194,10
5,CyclicSolver,5,230,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,190,10
5,CyclicSolver,5,192,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,194,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,204,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,190,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,210,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,194,10
5,CyclicSolver,5,200,10
5,CyclicSolver,5,202,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,220,10
5,CyclicSolver,5,202,10
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
0,HeaSolver,5,30,90
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
1,HeaSolver,5,75,225
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
2,HeaSolver,5,60,180
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
3,HeaSolver,5,75,225
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
4,HeaSolver,5,40,120
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
5,HeaSolver,5,90,270
